output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009975376481266974, insert, 0.0718232044198895, 0.0, 0.22580645161290322
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,FloatObj,SIMPLE_NAME, line no: 60, 0.00992996060383366, insert, 0.9783783783783784, 0.0, 0.05714285714285714
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,value,SIMPLE_NAME, line no: 7, 0.009897533301426368, insert, 0.032432432432432434, 0.0, 0.047619047619047616
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.009863313796967383, insert, 0.06629834254143646, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.009863313796967383, insert, 0.06629834254143646, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.009863313796967383, insert, 0.06629834254143646, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.009863313796967383, insert, 0.06629834254143646, 0.0, 0.22641509433962265
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.009729067358539218, insert, 0.06077348066298342, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.009729067358539218, insert, 0.06077348066298342, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.009729067358539218, insert, 0.06077348066298342, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.009729067358539218, insert, 0.06077348066298342, 0.0, 0.22641509433962265
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,FloatObj,SIMPLE_NAME, line no: 60, 0.009713328208584933, insert, 0.9783783783783784, 0.0, 0.041666666666666664
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,value,SIMPLE_NAME, line no: 7, 0.009630908814966392, insert, 0.032432432432432434, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,A,SIMPLE_NAME, line no: 60, 0.009630908814966392, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,B,SIMPLE_NAME, line no: 60, 0.009630908814966392, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,C,SIMPLE_NAME, line no: 60, 0.009630908814966392, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,D,SIMPLE_NAME, line no: 61, 0.009630908814966392, insert, 0.9783783783783784, 0.0, 0.02857142857142857
String,SIMPLE_NAME, line no: 80,mainClass,SIMPLE_NAME, line no: 48, 0.009598666666666667, insert, 0.625, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 80,mainClass,SIMPLE_NAME, line no: 48, 0.009598666666666667, insert, 0.625, 0.0, 0.2222222222222222
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.009594820920111054, insert, 0.055248618784530384, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.009594820920111054, insert, 0.055248618784530384, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.009594820920111054, insert, 0.055248618784530384, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.009594820920111054, insert, 0.055248618784530384, 0.0, 0.22641509433962265
format,SIMPLE_NAME, line no: 80,args,SIMPLE_NAME, line no: 50, 0.00939, insert, 0.6875, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,length,SIMPLE_NAME, line no: 50, 0.00939, insert, 0.6875, 0.0, 0.16666666666666666
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.009372842246620916, insert, 0.022099447513812154, 0.0, 0.24242424242424243
String,SIMPLE_NAME, line no: 80,Scanner,SIMPLE_NAME, line no: 51, 0.00930057142857143, insert, 0.5, 0.0, 0.2857142857142857
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.008918352337501791, insert, 0.049723756906077346, 0.0, 0.21153846153846154
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.008918352337501791, insert, 0.049723756906077346, 0.0, 0.21153846153846154
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.008918352337501791, insert, 0.049723756906077346, 0.0, 0.21153846153846154
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.008918352337501791, insert, 0.049723756906077346, 0.0, 0.21153846153846154
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.008900538867787284, insert, 0.06629834254143646, 0.0, 0.2
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.008900538867787284, insert, 0.06629834254143646, 0.0, 0.2
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.008900538867787284, insert, 0.06629834254143646, 0.0, 0.2
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.008900538867787284, insert, 0.06629834254143646, 0.0, 0.2
String,SIMPLE_NAME, line no: 80,out,SIMPLE_NAME, line no: 56, 0.008764000000000001, insert, 0.625, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,System,SIMPLE_NAME, line no: 53, 0.008764000000000001, insert, 0.5, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,FloatObj,SIMPLE_NAME, line no: 60, 0.008748615961967928, insert, 1.0, 0.0, 0.375
"Student has failed the course\n",STRING_LITERAL, line no: 80,length,SIMPLE_NAME, line no: 50, 0.00870709090909091, insert, 0.6875, 0.0, 0.12121212121212122
String,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.008672501877150806, insert, 0.2864864864864865, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.008672501877150806, insert, 0.2864864864864865, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.008672501877150806, insert, 0.2864864864864865, 0.0, 0.42857142857142855
format,SIMPLE_NAME, line no: 72,output,SIMPLE_NAME, line no: 49, 0.008398671323489211, insert, 0.7692307692307693, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 72,score,SIMPLE_NAME, line no: 61, 0.008398671323489211, insert, 1.0, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 72,nextFloat,SIMPLE_NAME, line no: 64, 0.008398671323489211, insert, 1.0, 0.0, 0.3333333333333333
"Student has failed the course\n",STRING_LITERAL, line no: 80,args,SIMPLE_NAME, line no: 50, 0.008251818181818183, insert, 0.6875, 0.0, 0.09090909090909091
"Student has failed the course\n",STRING_LITERAL, line no: 80,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.008081090909090911, insert, 0.625, 0.0, 0.12121212121212122
"Student has failed the course\n",STRING_LITERAL, line no: 80,mainClass,SIMPLE_NAME, line no: 48, 0.008081090909090911, insert, 0.625, 0.0, 0.12121212121212122
"Student has failed the course\n",STRING_LITERAL, line no: 80,System,SIMPLE_NAME, line no: 53, 0.008081090909090911, insert, 0.5, 0.0, 0.12121212121212122
"Student has failed the course\n",STRING_LITERAL, line no: 80,println,SIMPLE_NAME, line no: 56, 0.008081090909090911, insert, 0.625, 0.0, 0.12121212121212122
format,SIMPLE_NAME, line no: 80,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.007929333333333333, insert, 0.625, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 72,println,SIMPLE_NAME, line no: 56, 0.007906441502332334, insert, 0.7692307692307693, 0.0, 0.42857142857142855
"Student has failed the course\n",STRING_LITERAL, line no: 80,exec,SIMPLE_NAME, line no: 55, 0.007625818181818183, insert, 0.625, 0.0, 0.09090909090909091
format,SIMPLE_NAME, line no: 80,java,SIMPLE_NAME, line no: 51, 0.0075120000000000004, insert, 0.5, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,util,SIMPLE_NAME, line no: 51, 0.0075120000000000004, insert, 0.5, 0.0, 0.16666666666666666
nextFloat,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.007404625683752565, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.007404625683752565, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.007404625683752565, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.007404625683752565, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.007404625683752565, insert, 0.27717391304347827, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.007389821915262279, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.007389821915262279, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.007389821915262279, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.007389821915262279, insert, 0.2918918918918919, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.007353909069480287, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.007353909069480287, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.007353909069480287, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.007353909069480287, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.007353909069480287, insert, 0.28804347826086957, 0.0, 0.3333333333333333
"Student has failed the course\n",STRING_LITERAL, line no: 80,out,SIMPLE_NAME, line no: 56, 0.0071705454545454555, insert, 0.625, 0.0, 0.06060606060606061
format,SIMPLE_NAME, line no: 80,Scanner,SIMPLE_NAME, line no: 51, 0.007154285714285715, insert, 0.5, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 72,args,SIMPLE_NAME, line no: 50, 0.007106568042952409, insert, 0.7692307692307693, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 72,length,SIMPLE_NAME, line no: 50, 0.007106568042952409, insert, 0.7692307692307693, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 72,System,SIMPLE_NAME, line no: 53, 0.007106568042952409, insert, 0.6153846153846154, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 72,out,SIMPLE_NAME, line no: 56, 0.007106568042952409, insert, 0.7692307692307693, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 80,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0070946666666666675, insert, 0.625, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 72,output,SIMPLE_NAME, line no: 49, 0.006998892769574342, insert, 0.7692307692307693, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 72,score,SIMPLE_NAME, line no: 61, 0.006998892769574342, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 72,format,SIMPLE_NAME, line no: 62, 0.006998892769574342, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,value,SIMPLE_NAME, line no: 7, 0.006998892769574342, insert, 0.46153846153846156, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,String,SIMPLE_NAME, line no: 49, 0.006998892769574342, insert, 0.7692307692307693, 0.0, 0.16666666666666666
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,String,SIMPLE_NAME, line no: 49, 0.0069429016274177476, insert, 0.7692307692307693, 0.0, 0.16
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,scanner,SIMPLE_NAME, line no: 51, 0.0069429016274177476, insert, 0.6153846153846154, 0.0, 0.16
"Student has failed the course\n",STRING_LITERAL, line no: 80,util,SIMPLE_NAME, line no: 51, 0.00682909090909091, insert, 0.5, 0.0, 0.12121212121212122
"Student has failed the course\n",STRING_LITERAL, line no: 80,Scanner,SIMPLE_NAME, line no: 51, 0.00682909090909091, insert, 0.5, 0.0, 0.12121212121212122
String,SIMPLE_NAME, line no: 72,scanner,SIMPLE_NAME, line no: 51, 0.006798924404729361, insert, 0.6153846153846154, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,scanner,SIMPLE_NAME, line no: 51, 0.006798924404729361, insert, 0.6153846153846154, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.006738064467602628, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.006738064467602628, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.006738064467602628, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.006738064467602628, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.006738064467602628, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.006738064467602628, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.006738064467602628, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.006738064467602628, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.006738064467602628, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.006738064467602628, insert, 0.10326086956521739, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 72,println,SIMPLE_NAME, line no: 56, 0.006706631313262446, insert, 0.7692307692307693, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.006687347853330349, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.006687347853330349, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.006687347853330349, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.006687347853330349, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.006687347853330349, insert, 0.28804347826086957, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.006672818228700994, insert, 0.2864864864864865, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.006672818228700994, insert, 0.2864864864864865, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.006672818228700994, insert, 0.2864864864864865, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 72,FloatObj,SIMPLE_NAME, line no: 60, 0.006648948131095626, insert, 1.0, 0.0, 0.125
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,score,SIMPLE_NAME, line no: 61, 0.0066069547744781795, insert, 1.0, 0.0, 0.12
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,nextFloat,SIMPLE_NAME, line no: 64, 0.0066069547744781795, insert, 1.0, 0.0, 0.12
String,SIMPLE_NAME, line no: 72,nextFloat,SIMPLE_NAME, line no: 64, 0.006532299918269386, insert, 1.0, 0.0, 0.1111111111111111
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,value,SIMPLE_NAME, line no: 7, 0.0062710079215386105, insert, 0.46153846153846156, 0.0, 0.08
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,output,SIMPLE_NAME, line no: 49, 0.0062710079215386105, insert, 0.7692307692307693, 0.0, 0.08
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,format,SIMPLE_NAME, line no: 62, 0.0062710079215386105, insert, 1.0, 0.0, 0.08
String,SIMPLE_NAME, line no: 80,i,SIMPLE_NAME, line no: 7, 0.006260000000000001, insert, 0.375, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 72,util,SIMPLE_NAME, line no: 51, 0.006245165855927874, insert, 0.6153846153846154, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 72,in,SIMPLE_NAME, line no: 53, 0.006245165855927874, insert, 0.6153846153846154, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.006173382340342496, insert, 0.7692307692307693, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.006173382340342496, insert, 0.7692307692307693, 0.0, 0.2222222222222222
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006, insert, 1.0, 1.0, 1.0
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.005986745199820514, insert, 0.7692307692307693, 0.0, 0.2
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,FloatObj,SIMPLE_NAME, line no: 60, 0.005935061068599042, insert, 1.0, 0.0, 0.04
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,A,SIMPLE_NAME, line no: 60, 0.005935061068599042, insert, 1.0, 0.0, 0.04
"Student has failed the course\n",STRING_LITERAL, line no: 80,java,SIMPLE_NAME, line no: 51, 0.005918545454545456, insert, 0.5, 0.0, 0.06060606060606061
"Student has failed the course\n",STRING_LITERAL, line no: 80,in,SIMPLE_NAME, line no: 53, 0.005918545454545456, insert, 0.5, 0.0, 0.06060606060606061
scanner,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.005849316179402712, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,out,SIMPLE_NAME, line no: 56, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.005849316179402712, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,out,SIMPLE_NAME, line no: 56, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.005849316179402712, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,out,SIMPLE_NAME, line no: 56, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.005849316179402712, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,out,SIMPLE_NAME, line no: 56, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.005849316179402712, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,out,SIMPLE_NAME, line no: 56, 0.005849316179402712, insert, 0.29347826086956524, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 72,Scanner,SIMPLE_NAME, line no: 51, 0.005845229126237912, insert, 0.6153846153846154, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.005834512410912425, insert, 0.2756756756756757, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.0057985995651304335, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.0057985995651304335, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.0057985995651304335, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.0057985995651304335, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.0057985995651304335, insert, 0.28804347826086957, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 72,out,SIMPLE_NAME, line no: 56, 0.005706789489037541, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,args,SIMPLE_NAME, line no: 50, 0.005706789489037541, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,length,SIMPLE_NAME, line no: 50, 0.005706789489037541, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,System,SIMPLE_NAME, line no: 53, 0.005706789489037541, insert, 0.6153846153846154, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.005674777921276493, insert, 0.010810810810810811, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.005674777921276493, insert, 0.010810810810810811, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.005674777921276493, insert, 0.010810810810810811, 0.0, 0.3333333333333333
